sale_id,product_id,sale_date,quantity_sold,total_revenue
2177,4707,26-05-2024,49,135803.5
2178,3899,07-06-2024,54,64579.68
2179,3832,20-12-2024,19,27361.71
2180,921,23-04-2024,44,109363.76
2181,2383,15-07-2024,98,96480.02
2182,104,13-06-2024,64,135824.64
2183,3805,18-10-2024,98,228600.68
2184,1779,08-07-2024,74,141148.34
2185,460,16-10-2024,37,156621.74
2186,4247,07-12-2024,24,23332.08
2187,3338,04-07-2024,36,63111.24
2188,1694,05-10-2024,59,53978.51
2189,163,26-08-2024,20,72795.6
2190,1148,24-04-2024,22,58000.36
2191,2889,19-04-2024,7,16744.28
2192,4840,05-12-2024,63,91250.46
2193,4342,28-09-2024,69,293981.4
2194,4232,28-05-2024,97,433549.26
2195,3515,13-06-2024,55,254862.3
2196,3242,24-05-2024,43,43033.54
2197,4468,29-08-2024,58,67968.46
2198,4705,05-10-2024,91,284179.35
2199,4160,09-03-2024,96,833742.72
2200,1903,28-01-2024,60,520558.8
2201,3288,22-05-2024,19,115500.62
2202,242,01-05-2024,85,310478.65
2203,2531,24-10-2024,70,487144.7
2204,4502,28-07-2024,71,18586.38
2205,1439,05-12-2024,96,950880.96
2206,2523,02-04-2024,79,492937.09
2207,3672,05-10-2024,75,24757.5
2208,3682,05-01-2025,55,166461.9
2209,3418,06-12-2024,70,385143.5
2210,330,15-04-2024,26,4354.74
2211,3927,16-07-2024,94,102416.76
2212,511,19-12-2024,84,24339.84
2213,3404,26-02-2024,72,282371.76
2214,1800,29-03-2024,99,640885.41
2215,4162,13-03-2024,35,106194.55
2216,4486,10-04-2024,29,200156.26
2217,1226,27-04-2024,83,538002.68
2218,1182,05-01-2025,4,393.48
2219,1396,23-10-2024,95,362407.9
2220,2967,05-08-2024,16,35668.48
2221,892,24-02-2024,20,55797.4
2222,4249,01-10-2024,3,8890.98
2223,1617,25-10-2024,62,362921.34
2224,1509,27-02-2024,73,13891.17
2225,3131,16-04-2024,55,114102.45
2226,2862,04-03-2024,100,282765
2227,979,19-12-2024,89,248626.84
2228,1652,29-12-2024,45,66463.2
2229,565,06-11-2024,20,172685.6
2230,1287,17-08-2024,13,1975.35
2231,1529,11-05-2024,88,220860.64
2232,3289,24-11-2024,20,33929.6
2233,1524,28-01-2024,96,38594.88
2234,4173,26-12-2024,28,107701.72
2235,1352,24-10-2024,80,181960.8
2236,3556,09-04-2024,23,60625.47
2237,1890,25-08-2024,40,68417.2
2238,1268,17-08-2024,3,4326.81
2239,2238,11-09-2024,40,132444.8
2240,4106,22-07-2024,82,475089.14
2241,2478,20-11-2024,7,4042.78
2242,3274,26-04-2024,60,357516.6
2243,745,22-05-2024,91,140384.79
2244,216,09-02-2024,7,1249.99
2245,99,02-10-2024,53,23357.63
2246,1763,06-02-2024,10,25785.3
2247,3926,08-12-2024,64,258575.36
2248,2296,16-03-2024,85,8629.2
2249,635,05-09-2024,32,2150.4
2250,1386,01-06-2024,63,275095.8
2251,1701,27-09-2024,60,204699
2252,1452,24-05-2024,45,116629.65
2253,1854,29-10-2024,73,153738
2254,1180,24-11-2024,24,50064.48
2255,1924,05-09-2024,27,63024.75
2256,3735,13-10-2024,71,573016.86
2257,4606,12-06-2024,74,9509
2258,2385,05-08-2024,95,275371.75
2259,1673,29-12-2024,45,378485.55
2260,1174,04-07-2024,56,18042.64
2261,240,06-10-2024,53,131730.44
2262,3309,15-08-2024,63,181349.91
2263,1750,14-02-2024,94,115309.8
2264,4812,18-10-2024,14,110834.36
2265,3466,23-01-2024,35,50937.25
2266,21,21-07-2024,92,179768
2267,3220,15-07-2024,80,185682.4
2268,3641,29-02-2024,43,6324.87
2269,4264,13-09-2024,40,126473.2
2270,2174,06-11-2024,38,48807.58
2271,4692,19-03-2024,100,44418
2272,1858,03-11-2024,87,177779.28
2273,1106,27-04-2024,8,46201.52
2274,3814,29-02-2024,11,27825.93
2275,3893,23-01-2024,77,135051.07
2276,4422,28-09-2024,46,120502.52
2277,1258,04-02-2024,70,34913.9
2278,4283,15-03-2024,79,535504.66
2279,2644,29-02-2024,75,24124.5
2280,76,21-04-2024,20,4589.4
2281,2472,11-08-2024,7,16306.01
2282,3918,11-07-2024,67,131561.87
2283,4831,21-02-2024,4,2897.84
2284,2427,24-01-2024,74,530534.86
2285,4423,26-04-2024,4,34391
2286,1465,25-02-2024,15,40035.45
2287,1572,11-10-2024,36,117924.48
2288,3818,06-04-2024,27,25397.28
2289,3558,23-10-2024,41,175241.79
2290,3930,30-08-2024,32,10078.72
2291,625,09-11-2024,42,215397.42
2292,1406,12-06-2024,8,52793.44
2293,3274,23-05-2024,34,202592.74
2294,1455,10-12-2024,45,205055.1
2295,337,02-04-2024,39,175460.61
2296,1764,07-09-2024,4,21423.24
2297,2415,17-05-2024,17,90184.15
2298,2695,20-04-2024,86,123870.96
2299,4930,21-09-2024,86,169017.52
2300,3899,28-04-2024,4,4783.68
2301,3284,16-10-2024,31,39625.13
2302,4206,20-02-2024,21,181357.05
2303,936,25-12-2024,11,3954.61
2304,4452,08-07-2024,77,197174.67
2305,1514,22-09-2024,1,427.71
2306,4202,17-07-2024,58,39047.92
2307,4935,23-11-2024,80,467528
2308,4448,21-11-2024,75,134453.25
2309,2867,11-08-2024,15,64167.9
2310,1941,01-08-2024,58,15342.16
2311,426,10-02-2024,53,60021.44
2312,1491,13-01-2025,75,353894.25
2313,597,13-01-2025,66,10915.08
2314,2702,22-01-2024,20,86415.4
2315,2021,14-10-2024,19,55383.29
2316,1611,14-12-2024,95,418808.45
2317,2582,15-02-2024,49,30712.22
2318,2247,20-09-2024,17,52913.69
2319,1932,17-05-2024,72,171926.64
2320,2614,05-10-2024,22,59317.72
2321,30,15-07-2024,11,5363.27
2322,3376,20-06-2024,35,242572.05
2323,1039,21-05-2024,6,7292.22
2324,2344,19-01-2024,40,36059.6
2325,4728,26-05-2024,87,36589.59
2326,1872,19-03-2024,33,123204.51
2327,2090,07-04-2024,47,32515.54
2328,2958,14-09-2024,14,28512.96
2329,1720,14-05-2024,47,193036.52
2330,891,25-02-2024,92,400982
2331,2676,25-08-2024,20,110510.6
2332,4827,11-07-2024,17,10554.28
2333,2565,09-09-2024,51,232674.75
2334,1544,30-08-2024,59,348698.85
2335,288,27-10-2024,10,6516.9
2336,2886,05-08-2024,32,137987.84
2337,2673,10-02-2024,35,5099.5
2338,4246,24-01-2024,42,128776.62
2339,3297,28-06-2024,36,181672.56
2340,1957,16-09-2024,45,314023.5
2341,1495,25-12-2024,53,196169.43
2342,1408,09-09-2024,18,123459.48
2343,1919,14-10-2024,49,197687.56
2344,276,15-07-2024,67,25950.44
2345,3728,19-07-2024,64,20695.04
2346,3814,11-05-2024,78,197311.14
2347,64,05-09-2024,99,264927.96
2348,409,18-12-2024,10,37182.4
2349,4532,05-06-2024,7,6776.28
2350,2799,23-05-2024,27,12776.13
2351,269,18-07-2024,94,239154.8
2352,1658,26-03-2024,66,64681.98
2353,4716,24-09-2024,10,13152.1
2354,670,24-07-2024,45,12493.35
2355,4243,08-09-2024,91,280629.44
2356,3530,01-05-2024,29,277904.68
2357,1755,17-06-2024,17,28371.64
2358,1591,08-05-2024,48,237252.96
2359,1442,14-07-2024,32,143027.84
2360,2382,13-05-2024,81,19669.23
2361,1428,21-09-2024,15,15980.25
2362,2759,22-07-2024,9,3980.52
2363,2989,16-02-2024,47,372477.35
2364,2947,17-04-2024,80,12799.2
2365,4062,21-11-2024,57,377693.4
2366,4024,17-10-2024,18,4855.32
2367,749,25-07-2024,90,39266.1
2368,1124,22-09-2024,82,112905.8
2369,1376,26-09-2024,12,72484.56
2370,3844,25-08-2024,28,187947.48
2371,3328,29-02-2024,63,14811.93
2372,267,05-07-2024,89,8540.44
2373,4609,16-07-2024,9,11698.38
2374,2905,05-01-2025,17,54810.04
2375,479,13-08-2024,60,10813.8
2376,3869,11-05-2024,75,28663.5
2377,3335,29-09-2024,18,6030.54
2378,459,26-03-2024,45,94154.4
2379,3872,19-08-2024,68,277618.84
2380,4700,12-07-2024,77,523295.08
2381,2993,17-11-2024,68,159346.44
2382,3271,03-10-2024,9,24912
2383,2774,23-05-2024,76,152841.32
2384,2278,11-08-2024,23,67305.82
2385,2560,05-05-2024,29,134353.81
2386,1137,12-12-2024,19,51714.2
2387,2490,09-07-2024,67,7691.6
2388,4302,08-11-2024,12,42013.8
2389,233,23-07-2024,89,689440.28
2390,1927,13-02-2024,7,18026.4
2391,3536,21-02-2024,89,24982.3
2392,2174,30-01-2024,6,7706.46
2393,4512,15-02-2024,89,226253.13
2394,2139,07-12-2024,73,13526.17
2395,4321,26-05-2024,58,89809.52
2396,4965,17-02-2024,45,332275.05
2397,3745,30-09-2024,63,24509.52
2398,4361,13-12-2024,33,188247.51
2399,4746,06-04-2024,46,76089.06
2400,1984,22-10-2024,36,133104.24
2401,957,10-02-2024,97,616412.69
2402,3258,07-06-2024,67,183067.45
2403,2379,28-09-2024,65,104111.8
2404,3655,21-01-2024,52,187598.32
2405,531,10-01-2025,95,624638.3
2406,4430,02-06-2024,92,25297.24
2407,574,02-07-2024,70,32979.1
2408,4704,10-02-2024,44,57192.96
2409,4362,23-06-2024,36,8013.96
2410,3159,10-01-2025,71,85079.3
2411,1300,16-09-2024,65,77784.2
2412,1631,21-07-2024,29,203667
2413,4820,19-02-2024,72,565642.8
2414,2890,29-05-2024,48,14532
2415,2598,11-02-2024,34,7236.22
2416,2847,15-08-2024,69,59242.02
2417,1097,05-07-2024,40,9202
2418,1485,23-04-2024,20,72951
2419,293,09-05-2024,63,566174.07
2420,2508,29-02-2024,95,285891.1
2421,4433,20-03-2024,69,20737.26
2422,451,27-03-2024,99,671583.33
2423,405,21-05-2024,43,124887.48
2424,1355,15-03-2024,61,22436.41
2425,3034,06-04-2024,85,33983.85
2426,897,04-11-2024,61,135502.96
2427,1794,10-02-2024,81,39596.04
2428,842,28-07-2024,19,71361.15
2429,78,29-02-2024,27,245859.84
2430,4972,04-12-2024,82,125002.44
2431,2841,09-10-2024,36,20436.48
2432,4382,05-01-2025,19,11744.66
2433,334,06-08-2024,88,6262.08
2434,3284,23-08-2024,44,56242.12
2435,3647,21-10-2024,5,24835.75
2436,2166,04-02-2024,31,51880.98
2437,1808,30-07-2024,63,3714.48
2438,3775,10-06-2024,13,103208.95
2439,2352,07-10-2024,65,281753.55
2440,4015,20-02-2024,70,94593.1
2441,1672,01-10-2024,25,5710.25
2442,2152,16-09-2024,14,35939.4
2443,1218,08-04-2024,74,110489.4
2444,1305,10-11-2024,79,34354.73
2445,738,07-12-2024,55,163285.65
2446,662,09-04-2024,99,530033.13
2447,2546,02-01-2025,43,34874.29
2448,872,07-08-2024,79,620080.48
2449,501,24-03-2024,68,21376.48
2450,4557,27-05-2024,64,78698.24
2451,3950,12-02-2024,29,6896.2
2452,233,28-07-2024,69,534509.88
2453,4762,29-12-2024,72,24577.2
2454,3263,14-02-2024,26,146758.82
2455,2059,23-06-2024,5,1506.85
2456,839,06-03-2024,65,205499.45
2457,1847,19-09-2024,24,11198.4
2458,753,09-01-2025,16,58924.8
2459,2182,30-03-2024,20,84740
2460,2854,25-01-2024,96,493177.92
2461,903,22-10-2024,73,58938.01
2462,3917,10-06-2024,45,60119.1
2463,2835,12-03-2024,48,137651.52
2464,1871,22-09-2024,91,77323.61
2465,3078,20-02-2024,43,197236.7
2466,4476,27-07-2024,18,6658.2
2467,3487,02-06-2024,60,181646.4
2468,2622,27-08-2024,9,29429.82
2469,1706,14-03-2024,23,4147.82
2470,4349,01-01-2025,61,22142.39
2471,1644,16-04-2024,59,70183.45
2472,4967,19-08-2024,93,14368.5
2473,4168,28-06-2024,24,75047.76
2474,1977,12-11-2024,17,74432.8
2475,1707,31-01-2024,57,47162.37
2476,72,25-04-2024,27,2006.1
2477,1078,07-09-2024,5,1792.8
2478,3951,07-04-2024,49,152426.75
2479,1166,13-01-2025,88,83765.44
2480,927,15-02-2024,46,28191.56
2481,4722,29-09-2024,20,3812
2482,4605,05-07-2024,71,141677.66
2483,3863,27-12-2024,44,130920.24
2484,3167,31-01-2024,92,273100.16
2485,1296,20-08-2024,100,21927
2486,3048,02-09-2024,22,8665.14
2487,1973,31-07-2024,85,530731.5
2488,7,15-03-2024,6,42025.68
2489,184,30-08-2024,70,544208
2490,2369,26-12-2024,59,150279.49
2491,539,09-01-2025,32,59296.64
2492,46,09-07-2024,81,222067.98
2493,3204,27-12-2024,81,127990.53
2494,1265,28-02-2024,32,59032
2495,4506,08-05-2024,19,34177.77
2496,1273,10-10-2024,66,394976.34
2497,2954,22-02-2024,48,118728.48
2498,4091,21-02-2024,18,3299.76
2499,3719,21-08-2024,52,132792.92
2500,2611,14-12-2024,82,597305.22
2501,1400,02-02-2024,60,63103.8
2502,4999,12-08-2024,78,235880.58
2503,1839,02-01-2025,61,225325.46
2504,1106,24-09-2024,33,190581.27
2505,542,16-11-2024,21,5367.81
2506,917,24-08-2024,4,661.52
2507,3105,20-12-2024,39,11700
2508,454,11-05-2024,30,34650.6
2509,2987,20-03-2024,25,123986.25
2510,1123,12-11-2024,59,251763.03
2511,3207,17-07-2024,12,4212.48
2512,4858,13-02-2024,56,381073.84
2513,1264,27-01-2024,61,68666.48
2514,3523,05-03-2024,25,147984.75
2515,1575,02-06-2024,77,31707.83
2516,1327,06-10-2024,68,103917.6
2517,1112,28-03-2024,38,9940.8
2518,1235,17-02-2024,20,76962.4
2519,1813,26-11-2024,56,12152.56
2520,1903,04-02-2024,44,381743.12
2521,4071,09-08-2024,12,2570.76
2522,4619,30-05-2024,88,217288.72
2523,2951,18-01-2024,84,376084.8
2524,1585,01-10-2024,96,152737.92
2525,1000,16-11-2024,12,56240.64
2526,3407,09-06-2024,91,116493.65
2527,2321,21-02-2024,51,21233.34
2528,1161,12-05-2024,86,29747.4
2529,1759,11-10-2024,85,195882.5
2530,3332,03-02-2024,79,71143.45
2531,3788,01-09-2024,55,7260
2532,146,26-11-2024,17,10545.78
2533,2240,07-09-2024,42,2872.38
2534,390,16-05-2024,29,161195.92
2535,4481,08-02-2024,7,24326.82
2536,2045,30-05-2024,83,12479.05
2537,985,14-12-2024,57,218638.89
2538,4756,21-05-2024,33,10627.65
2539,4302,23-06-2024,79,276590.85
2540,3483,02-11-2024,10,20634.6
2541,1616,08-04-2024,19,70626.04
2542,3856,14-09-2024,36,6239.16
2543,286,28-01-2024,79,107576.67
2544,4380,10-09-2024,90,106954.2
2545,1897,07-12-2024,99,371784.6
2546,3445,05-02-2024,36,25238.52
2547,3075,15-02-2024,44,132521.84
2548,970,06-12-2024,24,5084.64
2549,3892,03-10-2024,22,148597.9
2550,1180,06-08-2024,37,77182.74
2551,2707,17-06-2024,16,33213.28
2552,3874,08-12-2024,100,19487
2553,3458,25-12-2024,74,8585.48
2554,4719,18-03-2024,85,27467.75
2555,4766,01-02-2024,43,212523.2
2556,4734,07-04-2024,44,140395.2
2557,97,23-04-2024,72,185751.36
2558,2361,12-01-2025,14,56832.02
2559,1126,18-04-2024,9,31938.57
2560,1898,23-06-2024,30,211633.8
2561,743,02-05-2024,29,12802.34
2562,1950,30-03-2024,53,394332.19
2563,2169,02-03-2024,5,5245.1
2564,1011,02-09-2024,94,12185.22
2565,1515,01-05-2024,74,30544.24
2566,2802,18-10-2024,85,145435
2567,2554,20-04-2024,34,39279.86
2568,3342,03-05-2024,51,285933.54
2569,1173,14-09-2024,99,602740.71
2570,1052,24-08-2024,52,202170.8
2571,286,30-05-2024,36,49022.28
2572,2813,03-07-2024,93,14525.67
2573,4715,15-03-2024,15,13477.05
2574,1940,10-01-2025,80,202331.2
2575,3347,08-06-2024,39,62345.01
2576,2869,11-01-2025,33,7201.59
2577,643,23-01-2024,24,2150.16
2578,1395,30-10-2024,26,6292.52
2579,1582,03-06-2024,33,14841.75
2580,1582,17-10-2024,16,7196
2581,921,22-11-2024,55,136704.7
2582,3076,04-09-2024,43,19987.26
2583,4889,30-04-2024,63,165391.38
2584,1804,05-04-2024,15,35243.7
2585,802,26-12-2024,43,11835.75
2586,4452,13-06-2024,49,125474.79
2587,4637,25-07-2024,51,64482.36
2588,383,23-05-2024,76,128202.12
2589,4699,29-07-2024,89,45546.64
2590,517,16-10-2024,1,5454.04
2591,2376,04-12-2024,85,155289.05
2592,3397,13-10-2024,12,56319.36
2593,2010,07-07-2024,90,319832.1
2594,1722,05-11-2024,1,6383.48
2595,734,18-02-2024,65,106007.85
2596,136,28-05-2024,71,311616.87
2597,4878,07-08-2024,7,15416.31
2598,1053,18-01-2024,42,158070.78
2599,2325,16-10-2024,94,88525.44
2600,4786,10-12-2024,2,808.94
2601,1314,30-03-2024,54,392854.86
2602,3979,04-06-2024,66,313383.18
2603,1370,06-09-2024,65,7686.9
2604,2019,17-02-2024,11,104940.11
2605,322,18-06-2024,80,14104
2606,1407,14-02-2024,14,107769.76
2607,2339,08-12-2024,53,94430.1
2608,61,06-06-2024,97,406608.48
2609,1703,23-02-2024,76,224117.92
2610,2590,24-07-2024,31,141138.04
2611,1357,02-07-2024,98,167791.68
2612,1924,15-08-2024,45,105041.25
2613,1663,14-03-2024,48,97794.72
2614,4414,21-12-2024,51,85803.93
2615,2479,31-10-2024,64,169842.56
2616,1380,17-03-2024,64,440615.68
2617,3469,09-04-2024,44,78637.24
2618,3222,09-05-2024,39,147989.4
2619,4294,08-07-2024,38,46928.48
2620,476,03-03-2024,70,31740.1
2621,1735,14-04-2024,24,232205.04
2622,173,02-02-2024,83,97858.66
2623,1245,15-02-2024,46,100663.64
2624,1351,21-08-2024,91,28066.22
2625,1124,23-07-2024,85,117036.5
2626,703,06-10-2024,70,683576.6
2627,2138,08-12-2024,69,29138.7
2628,1654,28-09-2024,45,295215.75
2629,719,04-04-2024,69,120636.84
2630,3544,29-08-2024,62,494518.82
2631,2549,06-03-2024,64,235557.76
2632,3351,16-07-2024,92,16319.88
2633,1091,14-12-2024,60,126184.8
2634,1942,12-12-2024,9,9779.85
2635,4312,25-08-2024,51,120634.38
2636,2851,06-10-2024,4,706.6
2637,2904,27-11-2024,66,31028.58
2638,4149,30-09-2024,12,35049.24
2639,2835,13-11-2024,52,149122.48
2640,2149,08-10-2024,100,193966
2641,2285,23-06-2024,85,549434.9
2642,121,03-10-2024,24,23004.48
2643,2055,07-08-2024,65,459137.25
2644,2661,20-01-2024,78,57602.22
2645,1909,24-03-2024,2,5871.54
2646,2231,02-02-2024,89,145502.54
2647,2516,11-01-2025,22,29201.48
2648,1082,25-10-2024,51,238576.98
2649,2710,17-08-2024,62,100237.26
2650,4666,27-06-2024,70,235643.8
2651,3872,11-12-2024,20,81652.6
2652,4755,18-01-2024,39,15126.93
2653,474,28-01-2024,24,94963.92
2654,3760,06-11-2024,25,25523
2655,2069,28-02-2024,68,390211.88
2656,2567,13-06-2024,11,4370.08
2657,2820,19-08-2024,26,16945.5
2658,4628,28-05-2024,10,14318.3
2659,410,14-06-2024,13,58864
2660,2509,11-05-2024,86,663191.58
2661,2657,27-06-2024,98,24923.36
2662,2101,13-05-2024,90,148012.2
2663,4738,15-07-2024,53,515094.28
2664,1216,19-08-2024,81,172278.9
2665,3707,13-09-2024,89,251304.85
2666,2858,12-04-2024,52,51627.16
2667,2460,13-08-2024,36,8838.72
2668,4518,15-02-2024,39,10939.11
2669,3275,24-09-2024,88,298979.12
2670,4594,09-06-2024,93,505752.6
2671,2708,27-03-2024,26,87167.08
2672,3922,08-07-2024,36,272727.72
2673,3369,26-09-2024,16,14563.84
2674,2072,01-04-2024,54,159037.02
2675,3505,20-10-2024,75,534565.5
2676,3889,09-06-2024,5,2753.25
2677,4791,07-02-2024,87,430846.62
2678,1659,13-11-2024,61,26808.28
2679,966,14-08-2024,33,95105.34
2680,2868,24-01-2024,47,3671.64
2681,4628,04-04-2024,35,50114.05
2682,2830,06-10-2024,20,35295.6
2683,2263,28-08-2024,20,87506.4
2684,3214,21-08-2024,14,3775.94
2685,642,31-07-2024,30,76750.8
2686,1068,28-11-2024,56,116140.64
2687,4867,05-01-2025,45,324754.65
2688,1447,17-03-2024,23,39629.92
2689,4310,22-04-2024,22,34067
2690,2984,03-03-2024,49,23146.13
2691,302,15-04-2024,46,78290.16
2692,205,18-06-2024,74,36027.64
2693,736,24-01-2024,23,103863.17
2694,392,06-12-2024,79,140257.39
2695,3516,06-02-2024,20,2132.4
2696,425,26-01-2024,83,154641.45
2697,600,02-04-2024,89,852506.08
2698,4807,12-06-2024,87,696486.33
2699,4919,12-03-2024,42,258937.56
2700,4312,26-04-2024,12,28384.56
2701,422,19-03-2024,92,156066.96
2702,4720,21-11-2024,31,231385.86
2703,1331,13-10-2024,4,15707.2
2704,2613,30-04-2024,85,23732
2705,2083,06-10-2024,96,5906.88
2706,2328,21-02-2024,77,265445.18
2707,2689,29-06-2024,62,75377.74
2708,2133,18-02-2024,20,44345.2
2709,275,13-06-2024,70,93846.2
2710,4198,05-03-2024,85,654031.65
2711,626,21-02-2024,75,299449.5
2712,4502,06-05-2024,83,21727.74
2713,1377,02-01-2025,36,6242.4
2714,4704,29-04-2024,94,122184.96
2715,2611,20-07-2024,94,684715.74
2716,2891,17-12-2024,53,16302.27
2717,1962,31-03-2024,16,67426.72
2718,1637,06-02-2024,12,29524.56
2719,4011,20-10-2024,24,223335.6
2720,4660,03-12-2024,21,70974.33
2721,4222,23-06-2024,82,25119.06
2722,2786,10-05-2024,44,14429.8
2723,371,02-11-2024,20,22007.4
2724,4542,12-09-2024,27,79880.04
2725,1737,22-11-2024,20,92650
2726,3342,03-09-2024,5,28032.7
2727,3101,07-10-2024,88,99372.24
2728,4990,16-05-2024,81,42783.39
2729,532,27-05-2024,48,158984.64
2730,1120,29-09-2024,68,36094.4
2731,4443,19-10-2024,4,1754.6
2732,3015,26-02-2024,25,11251.25
2733,1148,29-11-2024,81,213546.78
2734,2680,09-06-2024,96,436194.24
2735,4481,23-04-2024,9,31277.34
2736,393,18-10-2024,69,5278.5
2737,4989,26-05-2024,55,114320.8
2738,1511,20-01-2024,22,74504.98
2739,2603,11-02-2024,8,2811.84
2740,2811,03-02-2024,65,8384.35
2741,2089,27-09-2024,7,12106.08
2742,2898,27-01-2024,58,234533.44
2743,1034,17-05-2024,29,34304.39
2744,1657,14-09-2024,31,12917.39
2745,3658,03-06-2024,8,30599.36
2746,2257,20-06-2024,23,149467.57
2747,4965,08-08-2024,82,605478.98
2748,441,06-04-2024,40,36636.8
2749,1888,03-09-2024,55,360825.85
2750,4416,13-04-2024,28,106078.84
2751,4275,25-10-2024,82,397597.5
2752,3750,07-12-2024,91,45238.83
2753,2177,06-05-2024,69,152127.06
2754,1988,29-05-2024,20,1983.2
2755,2561,25-08-2024,47,146212.77
2756,1204,05-12-2024,17,6698.17
2757,4213,23-12-2024,26,3024.32
2758,429,25-03-2024,79,395056.09
2759,4148,30-11-2024,73,205849.05
2760,4127,28-05-2024,80,10453.6
2761,4016,26-12-2024,25,77781.75
2762,3753,28-09-2024,48,227587.68
2763,1520,05-10-2024,46,111955.72
2764,4199,29-08-2024,11,14616.25
2765,780,12-07-2024,57,163274.79
2766,4274,17-10-2024,57,148054.08
2767,1660,31-05-2024,14,5768.98
2768,3818,25-11-2024,7,6584.48
2769,969,05-07-2024,76,6032.12
2770,1247,13-11-2024,74,209192.82
2771,3206,06-08-2024,75,27490.5
2772,3543,30-12-2024,69,357413.1
2773,1773,14-09-2024,31,15178.84
2774,4549,21-08-2024,7,7287.77
2775,4766,17-02-2024,25,123560
2776,138,31-07-2024,1,5209.85
2777,4464,09-06-2024,60,333976.8
2778,4983,17-06-2024,12,15005.28
2779,4810,20-03-2024,89,44976.15
2780,4320,22-03-2024,71,237041.31
2781,3070,28-04-2024,88,19692.64
2782,747,03-09-2024,24,85051.68
2783,3490,20-12-2024,79,308046.28
2784,4352,07-09-2024,46,196964.64
2785,3070,07-01-2025,23,5146.94
2786,504,17-06-2024,94,13785.1
2787,190,08-05-2024,71,171844.85
2788,4816,04-12-2024,85,374010.2
2789,4798,07-11-2024,7,17284.68
2790,3738,20-07-2024,66,31260.9
2791,3114,29-03-2024,57,156710.1
2792,1877,25-05-2024,86,158502.3
2793,1555,31-01-2024,17,48042.34
2794,4831,13-03-2024,59,42743.14
2795,4840,26-10-2024,20,28968.4
2796,4650,23-12-2024,14,27903.4
2797,1864,13-02-2024,35,85009.75
2798,3647,16-08-2024,93,461944.95
2799,705,28-05-2024,32,67898.24
2800,250,21-01-2024,46,24159.66
2801,1632,20-02-2024,84,221173.68
2802,1831,01-01-2025,74,365566.66
2803,1026,19-03-2024,73,262310.9
2804,221,04-12-2024,84,508964.4
2805,266,07-03-2024,90,303318.9
2806,1670,29-02-2024,90,388968.3
2807,488,23-02-2024,98,648803.12
2808,672,16-07-2024,51,112142.37
2809,4442,18-05-2024,84,770117.04
2810,1332,18-11-2024,85,53714.05
2811,1814,27-10-2024,94,183159
2812,3328,10-03-2024,10,2351.1
2813,3439,20-02-2024,84,17711.4
2814,3910,14-08-2024,42,64951.74
2815,4562,06-05-2024,18,15710.94
2816,2233,14-04-2024,32,39883.84
2817,929,02-09-2024,21,5927.25
2818,4946,16-03-2024,64,282654.08
2819,4691,04-02-2024,25,68853
2820,4965,04-07-2024,88,649782.32
2821,4005,27-12-2024,93,209070.51
2822,4037,14-06-2024,37,222998.26
2823,325,17-06-2024,20,5951.6
2824,1608,19-07-2024,46,48802.78
2825,2445,05-11-2024,8,8283.84
2826,1312,31-03-2024,55,291402.65
2827,3488,09-10-2024,84,399619.92
2828,2501,05-07-2024,45,106617.6
2829,2950,25-04-2024,37,124828.38
2830,2480,04-03-2024,22,2134
2831,3509,25-09-2024,99,178840.53
2832,2338,28-05-2024,70,11418.4
2833,4122,02-12-2024,45,131333.4
2834,4711,29-10-2024,58,250393.54
2835,2534,30-08-2024,71,89105
2836,748,27-03-2024,65,422878.95
2837,1765,15-03-2024,51,357008.67
2838,1776,18-06-2024,53,26437.46
2839,2306,31-12-2024,71,304443.03
2840,3201,04-04-2024,47,92605.98
2841,890,14-07-2024,11,23592.14
2842,413,19-09-2024,90,208785.6
2843,4867,09-01-2025,46,331971.42
2844,2420,28-06-2024,33,205124.04
2845,4110,05-08-2024,58,242974.18
2846,4018,25-02-2024,34,193755.12
2847,574,30-12-2024,23,10835.99
2848,3838,01-08-2024,33,22960.74
2849,4469,10-06-2024,67,264154.2
2850,2769,25-01-2024,3,8171.28
2851,852,02-12-2024,17,69163.99
2852,395,18-04-2024,76,277920.6
2853,3157,22-04-2024,43,15500.21
2854,3773,28-10-2024,59,259377.57
2855,2149,23-05-2024,59,114439.94
2856,1736,04-11-2024,88,22275.44
2857,68,14-03-2024,71,481463.78
2858,4094,31-08-2024,34,134009.98
2859,3934,28-11-2024,2,4532.4
2860,1058,14-02-2024,8,25795.12
2861,926,04-07-2024,71,150830.98
2862,4527,03-12-2024,2,361.82
2863,1290,14-05-2024,90,403642.8
2864,4938,06-09-2024,6,8540.34
2865,318,16-06-2024,52,18656.04
2866,4475,26-03-2024,22,84249.44
2867,4349,20-08-2024,18,6533.82
2868,1384,31-10-2024,62,577630.44
2869,160,15-10-2024,29,208486.8
2870,4597,03-03-2024,93,66106.26
2871,3535,05-02-2024,51,164429.1
2872,4193,21-07-2024,63,298633.86
2873,2900,21-03-2024,49,56868.42
2874,757,23-01-2024,8,22520.16
2875,1549,30-01-2024,13,88344.23
2876,1095,17-03-2024,53,399247.94
2877,2919,13-06-2024,100,24016
2878,1684,12-02-2024,11,9407.42
2879,2098,04-07-2024,64,138280.96
2880,4176,19-10-2024,44,140877
2881,4564,27-05-2024,71,9377.68
2882,1800,07-10-2024,64,414309.76
2883,2664,09-12-2024,54,141860.16
2884,3908,08-12-2024,43,387654.46
2885,4547,28-04-2024,10,5297
