product_id,product_name,therapeutic_area_id,product_type,manufacturer,price,launch_date
4229,Spinal Fusion Device,3,Device,RespiraCare,368.04,11-11-2024
4230,Chemotherapy Machine,2,Drug,PharmaPro,7752.98,15-09-2024
4231,Oxygen Concentrator,5,Drug,HealthCorp,911.99,22-07-2024
4232,Heart Valve Implant,1,Drug,MedTech Solutions,4469.58,07-06-2024
4233,COPD Treatment Kit,5,Drug,BioMed Industries,1590.21,12-05-2024
4234,Nebulizer,5,Drug,MedLife,1080.59,25-12-2024
4235,Heart Medication A,1,Drug,TheraTech,814.85,23-04-2024
4236,Nebulizer,5,Drug,PharmaPro,2990.52,30-03-2024
4237,Cancer Drug X,2,Drug,HealthCorp,489.57,02-07-2024
4238,Hip Replacement Implant,3,Device,BioMed Industries,7917.98,29-06-2024
4239,Hip Replacement Implant,3,Device,CardioWorks,3321.85,10-11-2024
4240,Angioplasty Device,1,Drug,CardioWorks,4686.55,19-05-2024
4241,Diabetes Test Strips,4,Drug,MedLife,393.09,06-04-2024
4242,Inhaler Device,5,Drug,MedTech Solutions,2367.03,08-02-2024
4243,Beta Blocker B,1,Drug,MedTech Solutions,3083.84,28-04-2024
4244,Spinal Fusion Device,3,Device,BioMed Industries,4858.33,30-01-2024
4245,Tumor Marker Test,2,Drug,PharmaPro,5683.52,22-10-2024
4246,Hip Replacement Implant,3,Device,TheraTech,3066.11,21-07-2024
4247,Oxygen Concentrator,5,Drug,MedLife,972.17,09-05-2024
4248,Oncology Diagnostic Tool,2,Drug,RespiraCare,5141.57,21-05-2024
4249,Cardiac Stent,1,Drug,HealthCorp,2963.66,18-12-2024
4250,Bone Graft,3,Device,TheraTech,3886.84,28-07-2024
4251,Hip Replacement Implant,3,Device,PureHealth,2479.33,20-11-2024
4252,Glucose Monitor,4,Drug,TheraTech,303.79,24-09-2024
4253,Spinal Fusion Device,3,Device,CardioWorks,6720.78,10-10-2024
4254,Bone Graft,3,Device,HealthCorp,6385.07,27-11-2024
4255,Nebulizer,5,Drug,CardioWorks,734.05,14-04-2024
4256,Cardiac Stent,1,Drug,PharmaPro,4403.65,28-06-2024
4257,Asthma Medication,5,Drug,BioMed Industries,1673.67,15-11-2024
4258,Diabetes Test Strips,4,Drug,MedTech Solutions,242.32,14-08-2024
4259,Diabetes Test Strips,4,Drug,PharmaPro,241.23,02-12-2024
4260,Orthopedic Brace,3,Device,OncoMed,3400.05,02-11-2024
4261,Diabetes Test Strips,4,Drug,CardioWorks,364.23,30-01-2024
4262,Diabetes Test Strips,4,Drug,MedTech Solutions,478.21,25-12-2024
4263,Bone Graft,3,Device,BioMed Industries,6774.79,30-08-2024
4264,Cardiac Stent,1,Drug,PureHealth,3161.83,31-10-2024
4265,Cardiac Stent,1,Drug,BioMed Industries,4649.5,17-09-2024
4266,Insulin Pen,4,Drug,PureHealth,240.6,23-06-2024
4267,Heart Medication A,1,Drug,MedLife,4031.2,01-11-2024
4268,Radiation Therapy Kit,2,Drug,RespiraCare,7621.35,20-03-2024
4269,Chemotherapy Machine,2,Drug,MedLife,8745.25,01-06-2024
4270,Oxygen Concentrator,5,Drug,MedLife,1598.51,10-09-2024
4271,Hip Replacement Implant,3,Device,CardioWorks,7630.05,04-02-2024
4272,Radiation Therapy Kit,2,Drug,HealthCorp,4364.39,25-11-2024
4273,Angioplasty Device,1,Drug,HealthCorp,1705.44,12-07-2024
4274,Asthma Medication,5,Drug,CardioWorks,2597.44,25-09-2024
4275,Beta Blocker B,1,Drug,BioMed Industries,4848.75,22-07-2024
4276,Bone Graft,3,Device,OncoMed,6409.34,24-11-2024
4277,Bone Graft,3,Device,MedLife,2695.32,24-07-2024
4278,Glucagon Injection,4,Drug,CardioWorks,137.68,24-06-2024
4279,Insulin Pen,4,Drug,MedTech Solutions,192.95,02-10-2024
4280,Oncology Diagnostic Tool,2,Drug,HealthCorp,3794.16,30-12-2024
4281,Cancer Drug X,2,Drug,TheraTech,2898.56,04-02-2024
4282,Chemotherapy Machine,2,Drug,MedTech Solutions,1951.16,30-06-2024
4283,Hip Replacement Implant,3,Device,CardioWorks,6778.54,03-02-2024
4284,Hip Replacement Implant,3,Device,MedLife,570.75,18-12-2024
4285,Bone Graft,3,Device,MedLife,2189.82,03-02-2024
4286,Beta Blocker B,1,Drug,CardioWorks,1738.41,13-04-2024
4287,Beta Blocker B,1,Drug,RespiraCare,4495.44,23-01-2024
4288,Glucose Monitor,4,Drug,OncoMed,162.82,27-11-2024
4289,Glucagon Injection,4,Drug,CardioWorks,178.98,15-04-2024
4290,Oxygen Concentrator,5,Drug,PureHealth,2841.14,05-10-2024
4291,Cardiac Stent,1,Drug,PharmaPro,3233.29,26-06-2024
4292,Diabetes Test Strips,4,Drug,TheraTech,76.29,24-02-2024
4293,Hip Replacement Implant,3,Device,RespiraCare,5985.61,28-04-2024
4294,Heart Valve Implant,1,Drug,HealthCorp,1234.96,12-12-2024
4295,Chemotherapy Machine,2,Drug,OncoMed,3292.88,08-03-2024
4296,COPD Treatment Kit,5,Drug,RespiraCare,199.15,11-07-2024
4297,Chemotherapy Machine,2,Drug,MedTech Solutions,6900.93,29-08-2024
4298,Glucose Monitor,4,Drug,TheraTech,119.65,06-01-2025
4299,Oxygen Concentrator,5,Drug,PureHealth,2283.74,12-12-2024
4300,Oxygen Concentrator,5,Drug,MedLife,2557.41,24-01-2024
4301,Angioplasty Device,1,Drug,PharmaPro,2759.32,25-05-2024
4302,Bone Graft,3,Device,TheraTech,3501.15,02-11-2024
4303,Orthopedic Brace,3,Device,CardioWorks,7507.43,27-06-2024
4304,Asthma Medication,5,Drug,PureHealth,2601.2,30-06-2024
4305,Cancer Drug X,2,Drug,CardioWorks,1639.53,17-11-2024
4306,Nebulizer,5,Drug,PureHealth,1315.92,28-08-2024
4307,Oncology Diagnostic Tool,2,Drug,MedTech Solutions,5085.91,05-08-2024
4308,Radiation Therapy Kit,2,Drug,OncoMed,1809.79,11-10-2024
4309,Glucagon Injection,4,Drug,PureHealth,146.52,07-10-2024
4310,Tumor Marker Test,2,Drug,CardioWorks,1548.5,03-12-2024
4311,Asthma Medication,5,Drug,OncoMed,2498.48,27-09-2024
4312,Asthma Medication,5,Drug,BioMed Industries,2365.38,10-08-2024
4313,Cardiac Stent,1,Drug,OncoMed,3310.22,10-08-2024
4314,Oxygen Concentrator,5,Drug,RespiraCare,1242.93,24-05-2024
4315,Spinal Fusion Device,3,Device,RespiraCare,7730.79,27-05-2024
4316,Beta Blocker B,1,Drug,OncoMed,168.55,11-02-2024
4317,Oxygen Concentrator,5,Drug,RespiraCare,2109.53,01-12-2024
4318,Knee Prosthesis,3,Device,PureHealth,2089.59,11-06-2024
4319,Oxygen Concentrator,5,Drug,BioMed Industries,2016.3,14-01-2025
4320,Beta Blocker B,1,Drug,OncoMed,3338.61,23-04-2024
4321,Tumor Marker Test,2,Drug,OncoMed,1548.44,29-03-2024
4322,Spinal Fusion Device,3,Device,TheraTech,7351.47,07-02-2024
4323,COPD Treatment Kit,5,Drug,CardioWorks,1056.29,07-09-2024
4324,Insulin Pen,4,Drug,PureHealth,248.29,02-11-2024
4325,COPD Treatment Kit,5,Drug,MedTech Solutions,239.62,03-08-2024
4326,Cardiac Stent,1,Drug,PharmaPro,2581.88,30-11-2024
4327,Asthma Medication,5,Drug,BioMed Industries,403.75,30-11-2024
4328,Glucagon Injection,4,Drug,RespiraCare,239.2,22-07-2024
4329,Cardiac Stent,1,Drug,PureHealth,134.28,09-07-2024
4330,Diabetes Test Strips,4,Drug,MedLife,419.32,22-05-2024
4331,Glucose Monitor,4,Drug,PharmaPro,423.24,13-09-2024
4332,Insulin Pump,4,Drug,PureHealth,101.74,14-11-2024
4333,Cancer Drug X,2,Drug,RespiraCare,761.32,20-11-2024
4334,Oncology Diagnostic Tool,2,Drug,OncoMed,9726.79,07-04-2024
4335,Hip Replacement Implant,3,Device,RespiraCare,2237.96,24-03-2024
4336,Radiation Therapy Kit,2,Drug,PharmaPro,5160.46,16-02-2024
4337,COPD Treatment Kit,5,Drug,OncoMed,690.7,28-07-2024
4338,Orthopedic Brace,3,Device,OncoMed,5515.97,25-11-2024
4339,Insulin Pump,4,Drug,BioMed Industries,285.46,12-05-2024
4340,Oxygen Concentrator,5,Drug,PharmaPro,276.05,17-05-2024
4341,Radiation Therapy Kit,2,Drug,MedTech Solutions,4182.06,10-04-2024
4342,Chemotherapy Machine,2,Drug,HealthCorp,4260.6,01-04-2024
4343,Spinal Fusion Device,3,Device,MedTech Solutions,4201.92,06-09-2024
4344,Chemotherapy Machine,2,Drug,HealthCorp,672.86,05-08-2024
4345,Angioplasty Device,1,Drug,PharmaPro,762.12,09-11-2024
4346,Beta Blocker B,1,Drug,MedTech Solutions,4278.05,24-09-2024
4347,Asthma Medication,5,Drug,HealthCorp,365.97,01-07-2024
4348,Inhaler Device,5,Drug,MedTech Solutions,380.15,16-03-2024
4349,Insulin Pump,4,Drug,RespiraCare,362.99,02-08-2024
4350,Nebulizer,5,Drug,MedLife,505.5,08-09-2024
4351,Oxygen Concentrator,5,Drug,HealthCorp,1609.15,31-07-2024
4352,Heart Valve Implant,1,Drug,MedLife,4281.84,21-06-2024
4353,Heart Valve Implant,1,Drug,MedTech Solutions,4591.64,20-04-2024
4354,Bone Graft,3,Device,PureHealth,1006.66,07-09-2024
4355,Glucagon Injection,4,Drug,PureHealth,216.26,29-07-2024
4356,Diabetes Test Strips,4,Drug,CardioWorks,310.36,28-06-2024
4357,Cardiac Stent,1,Drug,PharmaPro,2580.23,06-11-2024
4358,Radiation Therapy Kit,2,Drug,PharmaPro,4467.55,14-03-2024
4359,Cancer Drug X,2,Drug,TheraTech,4773.55,08-10-2024
4360,Inhaler Device,5,Drug,BioMed Industries,2389.63,04-06-2024
4361,Cancer Drug X,2,Drug,OncoMed,5704.47,17-09-2024
4362,Diabetes Test Strips,4,Drug,OncoMed,222.61,25-04-2024
4363,Bone Graft,3,Device,CardioWorks,7847.24,22-05-2024
4364,Chemotherapy Machine,2,Drug,PharmaPro,2036.53,24-01-2024
4365,Cancer Drug X,2,Drug,CardioWorks,6945.38,26-05-2024
4366,Insulin Pen,4,Drug,MedLife,82.5,14-07-2024
4367,Spinal Fusion Device,3,Device,OncoMed,7188.39,05-03-2024
4368,Oxygen Concentrator,5,Drug,RespiraCare,1338.73,24-01-2024
4369,Hip Replacement Implant,3,Device,PureHealth,592.91,24-12-2024
4370,Orthopedic Brace,3,Device,PureHealth,2015.95,07-10-2024
4371,Nebulizer,5,Drug,BioMed Industries,1964.79,29-02-2024
4372,Heart Valve Implant,1,Drug,BioMed Industries,2851.64,21-09-2024
4373,Cancer Drug X,2,Drug,BioMed Industries,1146.29,29-11-2024
4374,Oxygen Concentrator,5,Drug,OncoMed,1506.36,17-04-2024
4375,Heart Medication A,1,Drug,PharmaPro,4649.92,02-09-2024
4376,Cancer Drug X,2,Drug,MedLife,8201.22,27-01-2024
4377,Orthopedic Brace,3,Device,MedTech Solutions,581.78,15-01-2025
4378,Insulin Pen,4,Drug,RespiraCare,66.68,03-04-2024
4379,Cancer Drug X,2,Drug,CardioWorks,2608.98,04-03-2024
4380,Nebulizer,5,Drug,PharmaPro,1188.38,23-10-2024
4381,Tumor Marker Test,2,Drug,TheraTech,2391.98,21-03-2024
4382,Asthma Medication,5,Drug,PureHealth,618.14,03-02-2024
4383,Cancer Drug X,2,Drug,PureHealth,427.81,20-04-2024
4384,Glucagon Injection,4,Drug,CardioWorks,390.92,19-11-2024
4385,Glucagon Injection,4,Drug,MedTech Solutions,313.92,19-10-2024
4386,Chemotherapy Machine,2,Drug,OncoMed,7764.36,01-09-2024
4387,Diabetes Test Strips,4,Drug,OncoMed,77.28,24-07-2024
4388,Orthopedic Brace,3,Device,HealthCorp,1051.7,01-11-2024
4389,Hip Replacement Implant,3,Device,MedTech Solutions,1358.86,24-08-2024
4390,Cardiac Stent,1,Drug,HealthCorp,573.59,29-02-2024
4391,Oncology Diagnostic Tool,2,Drug,RespiraCare,2546.23,18-05-2024
4392,Insulin Pump,4,Drug,MedLife,222.11,23-07-2024
4393,Oxygen Concentrator,5,Drug,RespiraCare,1829.03,28-07-2024
4394,Cancer Drug X,2,Drug,TheraTech,256.83,20-10-2024
4395,Oncology Diagnostic Tool,2,Drug,TheraTech,6206.47,28-05-2024
4396,Glucagon Injection,4,Drug,PureHealth,85.02,08-08-2024
4397,Oncology Diagnostic Tool,2,Drug,CardioWorks,8643.67,26-04-2024
4398,Asthma Medication,5,Drug,MedTech Solutions,595.38,03-03-2024
4399,Orthopedic Brace,3,Device,PureHealth,4622.88,05-03-2024
4400,Insulin Pump,4,Drug,PureHealth,126.28,14-02-2024
4401,Radiation Therapy Kit,2,Drug,PharmaPro,8529.65,25-10-2024
4402,Heart Medication A,1,Drug,CardioWorks,4367.69,29-03-2024
4403,Glucose Monitor,4,Drug,TheraTech,462.25,25-10-2024
4404,Glucagon Injection,4,Drug,CardioWorks,302.73,25-09-2024
4405,Tumor Marker Test,2,Drug,CardioWorks,515.27,30-10-2024
4406,Angioplasty Device,1,Drug,CardioWorks,1971.8,26-05-2024
4407,Knee Prosthesis,3,Device,PureHealth,4920.86,20-04-2024
4408,Heart Valve Implant,1,Drug,CardioWorks,3533.52,25-01-2024
4409,Cancer Drug X,2,Drug,PureHealth,8229.65,26-05-2024
4410,Cardiac Stent,1,Drug,MedLife,3776.48,10-01-2025
4411,Hip Replacement Implant,3,Device,MedLife,1493.34,03-12-2024
4412,Bone Graft,3,Device,MedTech Solutions,2404.73,25-10-2024
4413,Cancer Drug X,2,Drug,BioMed Industries,8760.39,20-02-2024
4414,Heart Valve Implant,1,Drug,OncoMed,1682.43,18-12-2024
4415,Inhaler Device,5,Drug,MedTech Solutions,2054.67,20-10-2024
4416,Knee Prosthesis,3,Device,PharmaPro,3788.53,19-08-2024
4417,Beta Blocker B,1,Drug,PureHealth,570.43,28-07-2024
4418,Hip Replacement Implant,3,Device,HealthCorp,1335.69,23-11-2024
4419,Bone Graft,3,Device,PharmaPro,5102.57,18-07-2024
4420,Spinal Fusion Device,3,Device,HealthCorp,837.56,21-08-2024
4421,Cardiac Stent,1,Drug,PharmaPro,1362.02,25-07-2024
4422,COPD Treatment Kit,5,Drug,MedTech Solutions,2619.62,16-12-2024
4423,Radiation Therapy Kit,2,Drug,MedLife,8597.75,06-12-2024
4424,Chemotherapy Machine,2,Drug,BioMed Industries,6445.44,01-05-2024
4425,Heart Medication A,1,Drug,PureHealth,673.09,24-12-2024
4426,Beta Blocker B,1,Drug,OncoMed,3113.79,06-02-2024
4427,Heart Medication A,1,Drug,OncoMed,3416.15,23-05-2024
4428,Nebulizer,5,Drug,MedTech Solutions,2716.24,18-12-2024
4429,Cancer Drug X,2,Drug,TheraTech,9143.61,21-03-2024
4430,Chemotherapy Machine,2,Drug,PureHealth,274.97,04-02-2024
4431,Bone Graft,3,Device,MedLife,865.42,19-12-2024
4432,Chemotherapy Machine,2,Drug,CardioWorks,2987.73,20-02-2024
4433,Bone Graft,3,Device,PharmaPro,300.54,23-03-2024
4434,COPD Treatment Kit,5,Drug,TheraTech,2548.05,05-08-2024
4435,Oncology Diagnostic Tool,2,Drug,OncoMed,2877.13,05-07-2024
4436,Heart Medication A,1,Drug,RespiraCare,2596.55,24-03-2024
4437,Knee Prosthesis,3,Device,MedLife,2884.98,24-05-2024
4438,Asthma Medication,5,Drug,HealthCorp,1443.43,18-09-2024
4439,Heart Valve Implant,1,Drug,HealthCorp,854.06,12-09-2024
4440,Beta Blocker B,1,Drug,BioMed Industries,3258.19,19-06-2024
4441,Inhaler Device,5,Drug,PharmaPro,1876.69,16-02-2024
4442,Chemotherapy Machine,2,Drug,MedLife,9168.06,07-01-2025
4443,Insulin Pen,4,Drug,BioMed Industries,438.65,03-04-2024
4444,Angioplasty Device,1,Drug,PureHealth,692.97,07-02-2024
4445,Beta Blocker B,1,Drug,TheraTech,1980.69,22-09-2024
4446,Glucose Monitor,4,Drug,OncoMed,361.07,01-08-2024
4447,Inhaler Device,5,Drug,BioMed Industries,1186.23,24-11-2024
4448,Heart Medication A,1,Drug,MedLife,1792.71,11-03-2024
4449,Insulin Pump,4,Drug,PureHealth,74.21,01-03-2024
4450,Cancer Drug X,2,Drug,PureHealth,1536.98,07-11-2024
4451,Oxygen Concentrator,5,Drug,MedTech Solutions,2660.59,29-09-2024
4452,COPD Treatment Kit,5,Drug,OncoMed,2560.71,29-03-2024
4453,Bone Graft,3,Device,MedTech Solutions,3040.86,05-02-2024
4454,Heart Medication A,1,Drug,CardioWorks,1128.78,08-02-2024
4455,Glucagon Injection,4,Drug,BioMed Industries,317.51,16-05-2024
4456,Angioplasty Device,1,Drug,MedLife,2330.49,10-08-2024
4457,Hip Replacement Implant,3,Device,PharmaPro,6024.08,07-02-2024
4458,Insulin Pen,4,Drug,MedTech Solutions,338.67,12-05-2024
4459,Beta Blocker B,1,Drug,PharmaPro,2311.12,06-06-2024
4460,Heart Valve Implant,1,Drug,RespiraCare,2611.21,04-05-2024
4461,Asthma Medication,5,Drug,HealthCorp,2162.76,07-10-2024
4462,Oxygen Concentrator,5,Drug,PureHealth,594.06,05-01-2025
4463,Heart Valve Implant,1,Drug,PharmaPro,2191.21,06-03-2024
4464,Orthopedic Brace,3,Device,OncoMed,5566.28,28-05-2024
4465,Orthopedic Brace,3,Device,CardioWorks,3793.84,03-05-2024
4466,Heart Medication A,1,Drug,OncoMed,882.93,14-08-2024
4467,Inhaler Device,5,Drug,TheraTech,2698.83,22-04-2024
4468,Oxygen Concentrator,5,Drug,BioMed Industries,1171.87,16-10-2024
4469,Angioplasty Device,1,Drug,TheraTech,3942.6,06-10-2024
4470,Cancer Drug X,2,Drug,MedLife,1186.26,26-08-2024
4471,Angioplasty Device,1,Drug,MedTech Solutions,3685.84,09-07-2024
4472,Glucagon Injection,4,Drug,CardioWorks,281.64,26-03-2024
4473,Chemotherapy Machine,2,Drug,MedLife,2603.88,04-07-2024
4474,Glucose Monitor,4,Drug,BioMed Industries,457.02,02-10-2024
4475,Oncology Diagnostic Tool,2,Drug,PharmaPro,3829.52,11-02-2024
4476,Glucose Monitor,4,Drug,OncoMed,369.9,24-06-2024
4477,Spinal Fusion Device,3,Device,OncoMed,5364.62,03-10-2024
4478,Radiation Therapy Kit,2,Drug,PharmaPro,3263.19,02-07-2024
4479,Bone Graft,3,Device,MedTech Solutions,6070.59,27-04-2024
4480,Glucose Monitor,4,Drug,OncoMed,413.85,24-03-2024
4481,Spinal Fusion Device,3,Device,PureHealth,3475.26,21-06-2024
4482,Cardiac Stent,1,Drug,OncoMed,3621.73,11-04-2024
4483,Heart Medication A,1,Drug,HealthCorp,1835.99,23-10-2024
4484,Oxygen Concentrator,5,Drug,TheraTech,469.6,11-10-2024
4485,COPD Treatment Kit,5,Drug,RespiraCare,2676.32,30-07-2024
4486,Chemotherapy Machine,2,Drug,PharmaPro,6901.94,29-10-2024
4487,Cancer Drug X,2,Drug,CardioWorks,6923.57,14-02-2024
4488,Heart Medication A,1,Drug,MedTech Solutions,625.5,03-08-2024
4489,Insulin Pump,4,Drug,MedLife,132.17,10-11-2024
4490,Insulin Pen,4,Drug,MedLife,377.26,24-05-2024
4491,Insulin Pump,4,Drug,HealthCorp,447.35,30-04-2024
4492,Inhaler Device,5,Drug,TheraTech,1912.88,19-12-2024
4493,Beta Blocker B,1,Drug,PureHealth,3112.67,07-03-2024
4494,Tumor Marker Test,2,Drug,BioMed Industries,6753.8,07-02-2024
4495,Insulin Pump,4,Drug,MedLife,315.95,13-02-2024
4496,Heart Medication A,1,Drug,PharmaPro,3582.14,03-04-2024
4497,Beta Blocker B,1,Drug,TheraTech,256.44,01-04-2024
4498,Insulin Pump,4,Drug,BioMed Industries,185.86,27-08-2024
4499,Spinal Fusion Device,3,Device,CardioWorks,326.12,03-02-2024
4500,Bone Graft,3,Device,MedTech Solutions,3437.56,14-02-2024
4501,Tumor Marker Test,2,Drug,RespiraCare,8470.19,02-07-2024
4502,Glucagon Injection,4,Drug,MedTech Solutions,261.78,26-02-2024
4503,Oncology Diagnostic Tool,2,Drug,PureHealth,1726.86,29-05-2024
4504,Bone Graft,3,Device,MedTech Solutions,2639.32,08-02-2024
4505,Insulin Pump,4,Drug,CardioWorks,158.58,29-09-2024
4506,COPD Treatment Kit,5,Drug,BioMed Industries,1798.83,16-09-2024
4507,COPD Treatment Kit,5,Drug,RespiraCare,364.67,17-10-2024
4508,Heart Valve Implant,1,Drug,BioMed Industries,3660.55,19-06-2024
4509,Angioplasty Device,1,Drug,RespiraCare,3845.58,04-06-2024
4510,Oxygen Concentrator,5,Drug,RespiraCare,2029.05,28-09-2024
4511,Chemotherapy Machine,2,Drug,HealthCorp,1030.37,29-11-2024
4512,Angioplasty Device,1,Drug,PureHealth,2542.17,05-12-2024
4513,COPD Treatment Kit,5,Drug,PharmaPro,988.01,07-06-2024
4514,Chemotherapy Machine,2,Drug,MedTech Solutions,6473.54,06-07-2024
4515,Diabetes Test Strips,4,Drug,PharmaPro,317.45,10-02-2024
4516,Glucose Monitor,4,Drug,MedTech Solutions,414.7,04-10-2024
4517,COPD Treatment Kit,5,Drug,PureHealth,1947.37,12-09-2024
4518,Glucose Monitor,4,Drug,MedLife,280.49,01-10-2024
4519,Knee Prosthesis,3,Device,HealthCorp,668.88,18-09-2024
4520,Tumor Marker Test,2,Drug,TheraTech,978.68,02-06-2024
4521,Knee Prosthesis,3,Device,RespiraCare,6064.53,24-08-2024
4522,Inhaler Device,5,Drug,CardioWorks,2550.72,02-04-2024
4523,Inhaler Device,5,Drug,PureHealth,1033.21,29-05-2024
4524,Orthopedic Brace,3,Device,OncoMed,1082.47,03-10-2024
4525,COPD Treatment Kit,5,Drug,HealthCorp,2479.33,06-08-2024
4526,Inhaler Device,5,Drug,PureHealth,365.17,11-12-2024
4527,Inhaler Device,5,Drug,RespiraCare,180.91,20-11-2024
4528,Insulin Pen,4,Drug,PharmaPro,370.79,04-06-2024
4529,Spinal Fusion Device,3,Device,MedTech Solutions,3085.85,03-06-2024
4530,Heart Valve Implant,1,Drug,CardioWorks,1387.43,12-05-2024
4531,Heart Medication A,1,Drug,RespiraCare,1056.5,16-08-2024
4532,Heart Valve Implant,1,Drug,PureHealth,968.04,27-10-2024
4533,Tumor Marker Test,2,Drug,BioMed Industries,6874.62,08-10-2024
4534,Bone Graft,3,Device,CardioWorks,2602.15,20-08-2024
4535,Asthma Medication,5,Drug,MedLife,2637.11,02-11-2024
4536,Orthopedic Brace,3,Device,MedTech Solutions,4719.76,19-07-2024
4537,Chemotherapy Machine,2,Drug,HealthCorp,8002.09,11-11-2024
4538,Asthma Medication,5,Drug,TheraTech,1127.91,19-05-2024
4539,Beta Blocker B,1,Drug,PureHealth,734.2,31-07-2024
4540,Glucose Monitor,4,Drug,HealthCorp,491.75,05-08-2024
4541,Chemotherapy Machine,2,Drug,BioMed Industries,4851.98,27-09-2024
4542,COPD Treatment Kit,5,Drug,OncoMed,2958.52,14-08-2024
4543,Diabetes Test Strips,4,Drug,PureHealth,490.45,10-04-2024
4544,Oncology Diagnostic Tool,2,Drug,BioMed Industries,4879.97,14-01-2025
4545,Oncology Diagnostic Tool,2,Drug,MedTech Solutions,4962.98,17-10-2024
4546,Inhaler Device,5,Drug,HealthCorp,468.87,06-06-2024
4547,Heart Medication A,1,Drug,MedLife,529.7,23-08-2024
4548,Bone Graft,3,Device,MedTech Solutions,4011.76,28-07-2024
4549,Cancer Drug X,2,Drug,RespiraCare,1041.11,08-11-2024
4550,Insulin Pen,4,Drug,MedLife,244.53,14-05-2024
4551,Oxygen Concentrator,5,Drug,HealthCorp,1605.65,14-11-2024
4552,Knee Prosthesis,3,Device,TheraTech,7152.09,11-12-2024
4553,Asthma Medication,5,Drug,TheraTech,2938.41,31-07-2024
4554,COPD Treatment Kit,5,Drug,PureHealth,1129.64,11-12-2024
4555,Heart Medication A,1,Drug,RespiraCare,617.92,01-08-2024
4556,Bone Graft,3,Device,OncoMed,7827.1,20-11-2024
4557,Tumor Marker Test,2,Drug,CardioWorks,1229.66,31-03-2024
4558,Hip Replacement Implant,3,Device,HealthCorp,3794.45,30-10-2024
4559,Glucagon Injection,4,Drug,PharmaPro,276.87,17-10-2024
4560,Orthopedic Brace,3,Device,PureHealth,4772.64,29-03-2024
4561,Angioplasty Device,1,Drug,MedTech Solutions,4642.82,09-01-2025
4562,Heart Medication A,1,Drug,TheraTech,872.83,22-10-2024
4563,COPD Treatment Kit,5,Drug,OncoMed,2733.32,12-11-2024
4564,Beta Blocker B,1,Drug,OncoMed,132.08,16-09-2024
4565,Radiation Therapy Kit,2,Drug,MedLife,8502.36,21-10-2024
4566,Radiation Therapy Kit,2,Drug,CardioWorks,3772.3,18-10-2024
4567,Knee Prosthesis,3,Device,PharmaPro,6214.3,09-07-2024
4568,Glucose Monitor,4,Drug,BioMed Industries,460.35,01-02-2024
4569,Oxygen Concentrator,5,Drug,HealthCorp,2547.06,01-02-2024
4570,Beta Blocker B,1,Drug,CardioWorks,3362.84,14-02-2024
4571,Chemotherapy Machine,2,Drug,PureHealth,3002.22,05-12-2024
4572,Knee Prosthesis,3,Device,CardioWorks,5371.15,24-08-2024
4573,Heart Valve Implant,1,Drug,HealthCorp,1935.79,22-09-2024
4574,Knee Prosthesis,3,Device,MedLife,697.31,24-05-2024
4575,Insulin Pump,4,Drug,HealthCorp,107.79,04-12-2024
4576,Glucose Monitor,4,Drug,PureHealth,355.11,28-12-2024
4577,Heart Valve Implant,1,Drug,OncoMed,2453.79,19-04-2024
4578,Glucagon Injection,4,Drug,MedLife,191.35,21-11-2024
4579,Inhaler Device,5,Drug,MedLife,1840.21,19-11-2024
4580,Tumor Marker Test,2,Drug,HealthCorp,9583.31,06-10-2024
4581,Cardiac Stent,1,Drug,RespiraCare,2838.99,12-05-2024
4582,Asthma Medication,5,Drug,MedLife,2088.06,10-10-2024
4583,Oxygen Concentrator,5,Drug,TheraTech,2931.04,11-02-2024
4584,Heart Medication A,1,Drug,MedLife,2610.16,12-01-2025
4585,Spinal Fusion Device,3,Device,CardioWorks,6015.56,05-06-2024
4586,Glucose Monitor,4,Drug,MedTech Solutions,80.19,06-09-2024
4587,Cardiac Stent,1,Drug,OncoMed,3084.09,05-08-2024
4588,Asthma Medication,5,Drug,BioMed Industries,1250.24,07-05-2024
4589,Knee Prosthesis,3,Device,MedLife,3802.44,12-08-2024
4590,Angioplasty Device,1,Drug,RespiraCare,494.04,17-09-2024
4591,Nebulizer,5,Drug,MedLife,1374.71,22-11-2024
4592,Asthma Medication,5,Drug,TheraTech,822.59,10-11-2024
4593,Hip Replacement Implant,3,Device,PharmaPro,2426.09,22-03-2024
4594,Spinal Fusion Device,3,Device,MedTech Solutions,5438.2,09-02-2024
4595,Radiation Therapy Kit,2,Drug,TheraTech,7893.46,12-04-2024
4596,Diabetes Test Strips,4,Drug,CardioWorks,221.03,12-07-2024
4597,Oxygen Concentrator,5,Drug,BioMed Industries,710.82,25-10-2024
4598,Hip Replacement Implant,3,Device,PharmaPro,2430.56,10-06-2024
4599,Cardiac Stent,1,Drug,CardioWorks,4760.96,29-05-2024
4600,Insulin Pen,4,Drug,TheraTech,341.22,20-07-2024
4601,Tumor Marker Test,2,Drug,MedTech Solutions,487.24,13-08-2024
4602,Heart Valve Implant,1,Drug,PharmaPro,2159.88,30-06-2024
4603,Diabetes Test Strips,4,Drug,MedLife,397.03,23-02-2024
4604,Nebulizer,5,Drug,RespiraCare,1283.79,27-05-2024
4605,Cancer Drug X,2,Drug,CardioWorks,1995.46,21-08-2024
4606,Insulin Pen,4,Drug,PharmaPro,128.5,14-04-2024
